Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brazil,Included / International,Price / International,Compare At Price / International,Status
cama-lisa-oval-sarja-para-caes-e-gatos-cinza,,,,,,,,,M,,,,,"",0.0,shopify,1000,deny,manual,99.90,109.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1567172346477.webp?v=1691609520,2,,,,,,,,,,,,,,,,,kg,,,,,,,
cama-lisa-oval-sarja-para-caes-e-gatos-cinza,,,,,,,,,G,,,,,"",0.0,shopify,1000,deny,manual,139.90,109.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1522330743682_e904ee1e-2d0c-469f-8a6f-bede9e0c53ab.webp?v=1691609520,3,,,,,,,,,,,,,,,,,kg,,,,,,,
colchonete-griff-dog-para-caes-urbano,Colchonete Griff Dog para Cães Urbano,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- D</span><span data-mce-fragment=""1"">esenvolvido para deixar seu melhor amigo confortável na hora do descanso;<br data-mce-fragment=""1""></span><span data-mce-fragment=""1"">- </span><span data-mce-fragment=""1"">Possui zíper que possibilita a retirada do enchimento por completo;<br data-mce-fragment=""1"">- Fácil de higienizar,<br data-mce-fragment=""1""></span><span data-mce-fragment=""1"">- Disponível nos tamanhos M e G.</span>",My Store,,"",camas,true,Tamanho,M,,,,,"",0.0,,0,deny,manual,49.90,109.90,false,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1522330743682.webp?v=1691609427,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
colchonete-griff-dog-para-caes-urbano,,,,,,,,,G,,,,,"",0.0,,0,deny,manual,49.90,109.90,false,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
colchonete-luxo-natural-griff-natural-para-caes,Colchonete Luxo Natural Griff Natural para Cães,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Design único;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Feito com camurça;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Seu pet mais confortável na hora do descanso;<br data-mce-fragment=""1"">- Disponível nos tamanhos M e G</span>",My Store,,"",camas,true,Tamanho,M,,,,,"",0.0,,0,deny,manual,59.90,99.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1533919281270.webp?v=1691609395,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
colchonete-luxo-natural-griff-natural-para-caes,,,,,,,,,G,,,,,"",0.0,,0,deny,manual,59.90,99.90,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
tapete-gelado-chalesco-pet-cooling-mat-para-caes,Tapete Gelado Chalesco Pet Cooling Mat para Cães,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- É</span><span data-mce-fragment=""1""> um tapete que vai deixar seu pet fresquinho, aliviando o calor em dias quentes, ele possui um gel atóxico que em contato com o seu pet proporciona uma sensação térmica de 5 a 10 graus a menos que a temperatura do ambiente, e não precisa ia no congelador;<br data-mce-fragment=""1""></span><span data-mce-fragment=""1"">- Disponível em dois tamanhos M e G.</span>",My Store,,"",camas,true,Tamanho,M,,,,,"",0.0,,0,deny,manual,59.90,109.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1485971198774.webp?v=1691609292,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
tapete-gelado-chalesco-pet-cooling-mat-para-caes,,,,,,,,,G,,,,,"",0.0,,0,deny,manual,59.90,109.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1485971205760.webp?v=1691609292,2,,,,,,,,,,,,,,,,,kg,,,,,,,
tapete-gelado-chalesco-pet-cooling-mat-para-caes,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1485971193116.webp?v=1691609292,3,,,,,,,,,,,,,,,,,,,,,,,,
desinfetante-vet-20-concentrado-cravo-limao-para-caes-e-gatos-5l,Desinfetante Vet+20 Concentrado Cravo-Limão para Cães e Gatos 5L,"<span data-mce-fragment=""1"">- Bactericida para a desinfecção de ambientes no geral; </span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Mantém os ambientes limpos e cheirosos; </span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Neutralizar maus odores; </span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Contem fragrância de limão-cravo,</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 5 L.</span>",My Store,,"",limpeza,true,Title,Default Title,,,,,"",0.0,,0,deny,manual,99.90,199.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1587142956175.webp?v=1691609208,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
aromatizador-de-ambientes-organnact-cravo-e-canela-300ml,Aromatizador de Ambientes Organnact Cravo e Canela 300ml,"<span data-mce-fragment=""1"">- Indicado para ambientes;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Promova um aroma agradável nos ambientes da sua casa;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Leveza e frescor que proporciona uma experiência única;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Com excelente poder de fixação;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Neutraliza maus odores;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem de 300ml.</span>",My Store,,"",limpeza,true,Title,Default Title,,,,,"",0.0,,0,deny,manual,29.90,59.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1639574888182.webp?v=1691609092,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
neutralizador-de-odores-organnact-para-ambientes-400ml,Neutralizador de Odores Organnact para Ambientes 400ml,"<span data-mce-fragment=""1"">- Indicado para ambientes;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Desenvolvido e formulado para deixar ambientes livres de odores;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Controla odores como fezes, urina, cigarro, mofo e suor,</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem de 400 ml.</span>",My Store,,"",limpeza,true,Title,Default Title,,,,,"",0.0,,0,deny,manual,29.90,59.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1618426740215.webp?v=1691609058,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
desinfetante-agener-uniao-hysteril-1lt,Desinfetante Agener União Hysteril 1lt,"<span data-mce-fragment=""1"">- Indicado para desinfecção de ambientes;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Age como anti bactericida, fungicida e protozoaricida;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Elimina odores dos ambientes;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Também pode ser usado para higienização de mesas de atendimento e cirúrgicas, instrumentais cirúrgicos e lâminas de tosa;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Contém fragrância herbal,</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem de 1 litro.</span>",My Store,,"",limpeza,true,Title,Default Title,,,,,"",0.0,,0,deny,manual,39.90,79.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1512998355191.webp?v=1691609025,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
lixa-chalesco-para-caes-e-gatos,Lixa Chalesco para Cães e Gatos,"<span data-mce-fragment=""1"">- Indicado para cães e gatos; </span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Muito prático e simples de manusear; </span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Mais qualidade para vida do seu pet;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem com 1 unidade.</span>",My Store,,"",banhos,true,Title,Default Title,,,,,"",0.0,,0,deny,manual,9.99,17.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1457717507651_9f432a24-394e-4bb9-be5b-2b703336447a.webp?v=1691608806,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
cortador-de-unha-chalesco-guilhotina-para-caes,Cortador de Unha Chalesco Guilhotina para Cães,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- P</span><span data-mce-fragment=""1"">ossui um corte preciso e o seu cabo emborrachado facilita o manuseio na hora de cortar a unha do seu pet;<br data-mce-fragment=""1""></span><span data-mce-fragment=""1"">- </span><span data-mce-fragment=""1"">Na hora de aparar as unhas do seu cão, tome cuidado, pois elas possuem vasos sanguíneos na sua base;<br data-mce-fragment=""1""></span><span data-mce-fragment=""1"">- </span><span data-mce-fragment=""1"">Não se deve cortar muito próximo a esses vasos devido à chance de sangramentos e dor;<br data-mce-fragment=""1""></span><span data-mce-fragment=""1"">- Disponível em embalagem com 1 unidade.</span>",My Store,,"",banho,true,Title,Default Title,,,,,"",0.0,,0,deny,manual,10.90,29.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1457717507651.webp?v=1691608717,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
cortador-de-unha-chalesco-guilhotina-para-caes,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1457717493640.webp?v=1691608717,2,,,,,,,,,,,,,,,,,,,,,,,,
lixa-chalesco-premium-para-caes-e-gatos,Lixa Chalesco Premium para Cães e Gatos,"<span data-mce-fragment=""1"">- Indicada para cães e gatos;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Prática e fácil de manusear;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Processo rápido, fácil e suave;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Não quebra, lasca ou racha as unhas do pet,</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Totalmente automática, funciona à base de pilhas;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem com 1 unidade.</span>",My Store,,"",banho,true,Title,Default Title,,,,,"",0.0,,0,deny,manual,29.90,59.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1507139483286.webp?v=1691608667,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
lixa-chalesco-premium-para-caes-e-gatos,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1507139345664.webp?v=1691608667,2,,,,,,,,,,,,,,,,,,,,,,,,
shampoo-hydra-groomers-pro-neutro-para-caes-e-gatos-1l,Shampoo Hydra Groomers Pro Neutro para Cães e Gatos 1L,"<span>- Indicado para cães e gatos com idade superior a 4 semanas;</span><br><span>- Fórmula super concentrada (1:10);</span><br><span>- Com versatilidade de uso em todos os tipos de pelagem;</span><br><span>- Contém Extrato de Aveia, que possui ação hidratante e suavizante</span><br><span>- Secagem rápida e fácil enxágue;</span><br><span>- Disponível em embalagem de 1 L.</span>",My Store,,"",banho,true,Title,Default Title,,,,,,0.0,,0,deny,manual,59.90,109.90,true,true,,https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1568826116591_fb266a13-8a76-4a32-b634-df8e66d8aad3.webp?v=1691608556,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
shampoo-hydra-groomers-pro-pelos-claros-para-caes-e-gatos-1l,Shampoo Hydra Groomers Pro Pelos Claros para Cães e Gatos 1L,"<span data-mce-fragment=""1"">- Indicado para cães e gatos com idade superior a 4 semanas;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Fórmula super concentrada (1:10);</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Contém Branqueador Óptico e Extrato de Camomila que realçam a cor da pelagem clara;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Com Extrato de Aveia, que possui ação hidratante e suavizante;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Previne o amarelamento dos pelos e o aparecimento de manchas na pelagem;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Secagem rápida e fácil enxágue;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem de 1 L.</span>",My Store,,"",banho,true,Title,Default Title,,,,,"",0.0,,0,deny,manual,59.90,109.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1568826116591.webp?v=1691608531,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
pente-chalesco-antipulgas-com-aspirador-para-caes-e-gatos,Pente Chalesco Antipulgas com Aspirador para Cães e Gatos,"<span data-mce-fragment=""1"">- Indicado para cães e gatos;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Sistema inovador que remove pulgas e ovos;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Exclusivo sistema de sucção que captura os parasitas e os armazena em um compartimento interno para descarte;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Compatível com todos os tipos de pelos;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Seguro para a saúde do pet pois não utiliza produtos químicos;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Com dentes de aço inoxidável arredondados e ângulos ajustáveis;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Compartimento de captura iluminado;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Design compacto e ergonômico e confortável de segurar;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Fácil de manusear e limpar;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Embalagem com 3 filtros e 1 escova.</span>",My Store,,"",banho,true,Title,Default Title,,,,,"",0.0,,0,deny,manual,99.90,200.00,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1637768159724.webp?v=1691608463,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
pente-chalesco-antipulgas-com-aspirador-para-caes-e-gatos,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1637768158171.webp?v=1691608463,2,,,,,,,,,,,,,,,,,,,,,,,,
pente-chalesco-antipulgas-com-aspirador-para-caes-e-gatos,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1637768157544.webp?v=1691608463,3,,,,,,,,,,,,,,,,,,,,,,,,
guia-zee-dog-air-leash-blue-para-caes,Guia Zee.Dog Air-Leash Blue para Cães,"<span data-mce-fragment=""1"">- Indicada para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Tecnologia de super absorção Flowtex™, trama elástica permite que puxões e trancos sejam praticamente imperceptíveis;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Gancho 100% alumínio anodizado que é </span><span data-mce-fragment=""1"">extremamente leve e resistente;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Alça acolchoada com detalhe bordado;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Tamanho único;<br data-mce-fragment=""1""></span><span data-mce-fragment=""1"">- Produto lavável;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em 2 tamanhos.</span>",My Store,,"",coleiras,true,Tamanho,1,,,,,"",0.0,,0,deny,manual,89.90,204.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1631197853225.webp?v=1691608311,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
guia-zee-dog-air-leash-blue-para-caes,,,,,,,,,2,,,,,"",0.0,,0,deny,manual,89.90,204.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1631197853865.webp?v=1691608311,2,,,,,,,,,,,,,,,,,kg,,,,,,,
guia-zee-dog-air-leash-blue-para-caes,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1631197853567.webp?v=1691608311,3,,,,,,,,,,,,,,,,,,,,,,,,
guia-zee-dog-air-leash-cali-dos-para-caes,Guia Zee.Dog Air-Leash Cali Dos para Cães,"<span data-mce-fragment=""1"">- Indicada para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Tecnologia de super absorção Flowtex™, trama elástica permite que puxões e trancos sejam praticamente imperceptíveis;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Gancho 100% alumínio anodizado que é </span><span data-mce-fragment=""1"">extremamente leve e resistente;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Alça acolchoada com detalhe bordado;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Tamanho único;<br data-mce-fragment=""1""></span><span data-mce-fragment=""1"">- Produto lavável;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em 2 tamanhos.</span>",My Store,,"",coleiras,true,Tamanho,1,,,,,"",0.0,,0,deny,manual,89.90,204.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1631198506623_517ac09a-e9c3-4bf0-a6ac-764e4f8c6212.webp?v=1691608251,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
guia-zee-dog-air-leash-cali-dos-para-caes,,,,,,,,,2,,,,,"",0.0,,0,deny,manual,89.90,204.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1631198074134.webp?v=1691608252,2,,,,,,,,,,,,,,,,,kg,,,,,,,
guia-zee-dog-air-leash-cali-dos-para-caes,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1631198073848.webp?v=1691608252,3,,,,,,,,,,,,,,,,,,,,,,,,
guia-zee-dog-air-leash-classic-para-caes,Guia Zee.Dog Air-Leash Classic para Cães,"<span data-mce-fragment=""1"">- Indicada para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Tecnologia de super absorção Flowtex™, trama elástica permite que puxões e trancos sejam praticamente imperceptíveis;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Gancho 100% alumínio anodizado que é </span><span data-mce-fragment=""1"">extremamente leve e resistente;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Alça acolchoada com detalhe bordado;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Tamanho único;<br data-mce-fragment=""1""></span><span data-mce-fragment=""1"">- Produto lavável;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em 2 tamanhos.</span>",My Store,,"",coleiras,true,Tamanho,1,,,,,"",0.0,,0,deny,manual,89.90,204.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1691515979658_5f316894-28b4-4ebd-9ba8-1dbe72f29c71.webp?v=1691608181,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
guia-zee-dog-air-leash-classic-para-caes,,,,,,,,,2,,,,,"",0.0,,0,deny,manual,89.90,204.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1631198506907.webp?v=1691608182,2,,,,,,,,,,,,,,,,,kg,,,,,,,
guia-zee-dog-air-leash-classic-para-caes,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1631198506623.webp?v=1691608182,3,,,,,,,,,,,,,,,,,,,,,,,,
petisco-jack-pup-orelha-bovina-para-caes-de-porte-grande-300g,Petisco Jack&Pup Orelha Bovina para Cães de Porte Grande 300g,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 100% carne;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Qualidade superior;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Auxilia no adestramento;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Repleto de proteínas;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 100% digestível;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem de 300g.</span>",My Store,,"","petiscos, raçoes",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,29.90,59.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1691515979658_7273ac64-66a0-4809-a84c-4e06a569f73a.webp?v=1691608102,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
osso-dingo-para-caes-original-mini,Osso Dingo para Cães Original Mini,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Nada como um petisco tradicional para agradar seu melhor amigo;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Produzido com ingredientes selecionados e de alta qualidade;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Rico em proteína e 98% livre de gordura;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Recheio de carne de frango verdadeira revestida com couro bovino natural;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagens de 100g e 250g.</span>",My Store,,"","petiscos, raçoes",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,29.90,50.00,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1691515979658_98118093-d41e-4cc9-a907-776fb840d8bb.webp?v=1691608051,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
osso-pettreats-femur-bovino-natural-para-caes-1-unidade,Osso PetTreats Fêmur Bovino Natural para Cães - 1 unidade,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Natural e livre de conservantes;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Produto desidratado;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Longa duração e muito saborosos;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Auxilia na higiene bucal;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem com 1 unidade.</span>",My Store,,"","petiscos, raçoes",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,29.90,59.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1691515979658.webp?v=1691608011,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
osso-snack-show-caes-mini-mini-500g,Osso Snack Show Cães Mini Mini - 500g,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Formato diferenciado, que é um atrativo para os peludos;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Ajuda a mantê-los ativos e mastigando por mais tempo;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Proporciona limpeza dos dentes;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem de 500g.</span>",My Store,,"","petiscos, raçoes",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,49.90,99.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/10031600000354-1.webp?v=1691607966,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
osso-esofago-6-jerky-com-10-unidades-para-caes-natural-farm,Osso Esôfago 6 Jerky com 10 Unidades para Cães Natural Farm,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 100% natural;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Livre de resíduos químicos;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Ideal para as articulações;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Alta palatabilidade;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem com 10 unidades.</span>",My Store,,"","petiscos, raçoes",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,29.90,69.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1626705950350.webp?v=1691607929,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
petisco-dipetti-mordedor-mini-tranca-para-caes,Petisco Dipetti Mordedor Mini Trança para Cães,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 100% natural;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Livre de resíduos químicos;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Auxílio na higiene bucal;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Ideal para enriquecimento ambiental e adestramento;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível em embalagem com 03 unidades.</span>",My Store,,"","petiscos, raçoes",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,29.90,49.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1656680819005.webp?v=1691607794,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
combo-10-unidades-snacks-petz-assados-omega-3-para-caes-adultos-sabor-salmao-e-roma-150g,Petisco Dipetti Mordedor Passa Tempo G para Cães,<p><span>- Indicado para cães;</span><br><span>- 100% natural;</span><br><span>- Livre de resíduos químicos;</span><br><span>- Auxílio na higiene bucal;</span><br><span>- Ideal para enriquecimento ambiental e adestramento;</span><br><span>- Disponível em embalagem com 3 chifres e 3 cascos.</span></p>,My Store,,"","petiscos, raçoes",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,39.99,89.99,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1666731392102.webp?v=1691607760,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
peitoral-anti-puxao-zee-dog-softerwalk-gotham-para-caes,Peitoral Anti Puxão Zee.Dog SofterWalk Gotham para Cães,"<span data-mce-fragment=""1"">- Indicado para cães;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Perfeito para cães que puxam;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Inibe puxões;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Proporciona o máximo de conforto nos passeios;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 2 opções de argola: no peito e no dorso;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Alça de controle forrada com neoprene super confortável;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Possui tiras totalmente reguláveis;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Super fecho com sistema de trava em 4 pontos;</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Disponível nos tamanhos P, M e G.</span>",My Store,,"",coleiras,true,Tamanho,P,,,,,"",0.0,,0,deny,manual,69.90,149.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1683659912239.webp?v=1691607526,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
peitoral-anti-puxao-zee-dog-softerwalk-gotham-para-caes,,,,,,,,,M,,,,,"",0.0,,0,deny,manual,69.90,149.90,true,true,"",https://cdn.shopify.com/s/files/1/0807/2242/8221/files/1683659915050.webp?v=1691607526,2,,,,,,,,,,,,,,,,,kg,,,,,,,
